0.00010984	120110	3000
0.00018909	210130	4200
0.00030482	336150	5600
0.00045799	504170	7200
0.00068863	720190	9000
0.00093703	990210	11000
0.00378969	3960420	44000
0.00769883	7920420	44000
0.0407513	34560640	96000
