0.00021994	120110	3000
0.00037714	210130	4200
0.00061467	336150	5600
0.00094373	504170	7200
0.00144512	720190	9000
0.00189849	990210	11000
0.0059992	3960420	44000
0.00893773	7920420	44000
0.0421988	34560640	96000
