0.00671534	120110	3000
0.0117664	210130	4200
0.0189908	336150	5600
0.0282548	504170	7200
0.0402756	720190	9000
0.055509	990210	11000
0.222278	3960420	44000
0.444635	7920420	44000
1.99085	34560640	96000
