0.00384377	120110	3000
0.0066987	210130	4200
0.01069	336150	5600
0.0160696	504170	7200
0.0228992	720190	9000
0.0314357	990210	11000
0.12543	3960420	44000
0.250349	7920420	44000
1.09355	34560640	96000
