0.00514749	120110	3000
0.0089057	210130	4200
0.0142256	336150	5600
0.0211542	504170	7200
0.0301254	720190	9000
0.0414783	990210	11000
0.171643	3960420	44000
0.342398	7920420	44000
1.455	34560640	96000
