0.0038682	120110	3000
0.00669612	210130	4200
0.0106749	336150	5600
0.016035	504170	7200
0.0227714	720190	9000
0.0313324	990210	11000
0.123039	3960420	44000
0.245847	7920420	44000
1.07548	34560640	96000
